teks;label
layan  kali keluh langsung atas  doang kendala inap sana  ac sentral rusak  bolak baik pas malem ac dingin ;0
layan ramah  cuek barang bawa kamar  lengkap mandi direcek resepsionis sabun sikat gigi  bayar mahal ;0
staff  reception  fb outlet hk temu  tidak greetings  makan  average   kopi tidak enak ;0
check-in suruh tunggu  alas kamar siap jam tunggu  masuk ruang tidur pesan dikshkan twin pesan double  kes tidak siap hotel  mmng pas ramai;0
bersih  gorden tidak pakai leta sudut kamar  tinggal charger handphone check-out jam konfirmasi hotel tidak ;0
koridor gelap  alat mandi orang kamar orang  kamar tidak kedap suara  tidak sandal hotel  kolam renang kotor daun ;0
ok tapi parkir ribet lift b tidak service ok makan lengkap;0
inap malam hotel request kamar  ketidaknyamanan rasa receptionist x via telepon  request konfirmasi ulang  kamar twin bed plus extra bed kamar king size bed  nyata sana buah kamar twin bed  komplain  receptionist elak  tidak kamar king size bed  bilang tidak tau x inform  tidak kamar king size bednya  usaha bohong tidak repot  breakfast makan enak varian  satu bagus hotel lokasi bersih  sisa rasa inap hotel bintang  thanks;0
sprei kotor  semut  lantai licin lengket  lemari pakai bufet tv debu kotor tidak bersih;0
seru kurang lift apek ruang kamar mandi lampu mati hidup mati hidup ;0
hotel santika tidak letak pusat kota surabaya milik lahan parkir sempit ;0
ruang kamar bersih  kamar larang ngerokok bau rokok keras  tidak nyaman   hotel kelas maharani  breakfast bawah standar ;0
usaha wahana anak kolam renang  restoran menu anak  tnggu anak main bawah lobby  jd anak tidak boring  renang  seprai usaha jangan pda sobek  bau apek  noda sdkt  slbh ny bgs  pelyanan  ruang kamar harum ;0
aja  ruang bau apek  sprei bantal kaya tidak ganti bekas orang bau  kolam renang tidak sedia anduk bawa dr kamar  makan aja;0
pergi tanggal desember tidak nikmat tinggal  tidak pikir bersih kamar  kali pasuk kamar mandi  lantai basah  noda sprei ;0
kamar bersih  makan enak  kecewa sore renang penuh bljar renang anak kolam renang ;0
proses check in kecewa  tunggu  wib  jam  jelas garis sebab anak kamar  orang ;0
semut kamar  tidak kontrol pest  kolam renang cakup orang  layan lelet ;0
lampu koridor lift kamar mati  horror kesan  kamar siap  masuk kamar kondisi listrik kamar nyala;0
vitrase kotor sobek  lubang kloset kotor  tissue kamar tidak isi  lantai lorong kamar kotor becek air tumpah  lorong kamarkurang udara panas  kamar lumayan ukur family ;0
minus tv nyala mati  pintu kamar macet  air kamar mandi panas  safety kaca  tidak lihat larang sandar jatuh  tiang  kamar  susah gerak  barang tinggal  direspon cepat ;0
book kamar traveloka langsung bayar kontan atm berangkat jogja  h ktk jalan k jogja hotel telefon bilang kamar sedia  uang kamar jam hotel blg kamar  kecewa  hotel bersih  kran air rusak  makan pagi tamu  lebih layan ramah ;0
channel tv  metro tv tonton  itu rdk terang  tidak gambar ;0
saran harga segitu foto hewan feeding hewan  tamu kupon kali hewan kupon feeding animal kali  suruh beli ;0
overall bagus bersih nya banget  lemari kotor  sprei bercak darah  air minum rapihin alias air minum bekas bukan ganti  air panas rusak kadang panas banget kadang gak panas;0
ruang bersih profided keluarga suite  tinggal ruang ;0
menu sarap tidak enak  kamar bau debu kolam renang kotor  lokasi pantai sanur;0
buruk kamar eksekutif  tisu meja tidak sedia  laundry bag tidak sedia  brankas safety box rusak  wastafel bocor  keran air wastafel rusak  access card kunci kamar rusak kali bolak lapor front office ganti kunci kamar tidak office boy layan bantu bawa barang kamar;0
overall not bad  rate harga segitu muas  menu breakfast variatif parkir utk tamu hotel inap tidak kena biaya  thank you ;0
kamar mandi bau  lantai jorok  fasilitas rusak  stay kamar no lantai  tidak bersih  bau banget ;0
cek in jam siang  tidak kamar  masuk kamar jam  sore  itu kamar beranta  kotor  benah  seprey geta ganti  kamar  tunggu seprey ganti kamar bersih  efektif pakai kamar jam sore management profesional;0
lift campur lift brg  receptionist lambat  bnyk serangga masuk kamar  dinner pack tidak all u can eat  parkir  mahal tp service buruk;0
muas  perhati tanggulang hewan kecil depan teras rem hehehe;0
restoran tutup malam tidak layan kamar jam  untung makan hotel ;0
makan enak  breakfast pilih  sekitar restoran  tidur sempit and susah hotel ;0
proses check in  tunggu menit  alas kamar ready  check-in jam sore  kondisi hotel tidak awat  swiming pool air kotor ;0
having bad experience here  pesan kamar non smoking habis dapat kamar kotor bau  tukar kamar kotor bau  bau wc ntah  bantal hitam kusam  informasi staffnya salah ktanya channel bola kamar tidak  tidak happy stay ;0
kamar tempat sinyal wifi salur air gosok gigi tidak lancar;0
spot foto parah  lucu  sarap nya enak  sayang banget gabisa bawa kamar  teman sakit  tidak kuat turun tidak banget tidak makan  sakit kan aja sarap bawa kamar  roti  moga bijak nya baik  kasihan sakit makan tidak turun sarap  oke thank you ;0
pokok malam kamar belah berisik banget  tidak tidur ;0
lumayan  kamar bau rokok  handuk bau pesing  makan variatif  acnya dingin banget top acnya;0
kamar hotel deluxe superior kali  tv kamar deluxe segi kualitas gambar tv kabel cenderung kabur chanelnya  btw luar ;0
kesal karna receptionistnya tanggap  bantu manager hotel bantu  terimakasih grand candi ;0
pusat belanja letak pusat  rekomendasi hotel kali;0
sampah kamar tidur tidak kosong  ekor lalat hijau terbang meja sarap  kulkas mati sakelar suhu ;0
rumah tangga buruk  tidak keset kamar mandi   resepsionis kamar  periksa tanggal  temu crocoach ruang wastafel  sarap tidak ;0
hotel bangun  perabot yg karat kayu cat ulang  handuk bau  bau kamar apek  tv nya buram semut  ga nontonnya ;0
letak strategis hotel renovasi  shower kencang  layan lengkap kamar komplit  sarap standart;0
seprei handuk kotor mangka cocok utk kos-kosan  kecewa inap htl;0
good service  kamar sesuai belakang jendela tidak hadap ruang lahan orang jaga ;0
tinggal keponakan  sarap  miskin kolam renang air dingin tidak handuk ;0
parkir bayar rb rupiah masuk tanggal mei jam s d mei jam siang  resepsionis komunikatif  keset kamar mandi tidak  bangun hotel awat ;0
hotel tidak   early check in  cuman tidak rekomendasi tamu bawa mobil  ga parkir  parkir pinggir jalan palak ma tukang parkir  ;0
harga sahabat standar hotel bintang  ac salur telpon kamar hotel tidak cek tamu check-in ;0
tinggal bersih nyaman  tinggal kotor  serangga  toilet kotor sarap tidak segar ;0
hotel nyaman  layan staf sigap  alami bocor ac kamar tidak fatal staf sigap  makan sarap enak ;0
air wc nya bau  teliti pas masuk pasir lantai;0
strategis stasiun  variasi breakfast enak  salur udara jendela  kap buka samar ruang shower bahaya kam  lantai takut perosok cerobong gelap ;0
murah  kota  kali inap urus bisnis  tingkat  kurang handuk ;0
muas  kemarin handuk pool sekalia  lemari tidak handuk nunggu jam telefon ulang ulang kali ;0
sudut ruang debu  kamar mandi kumuh awat  closet tidak lengkap jet shower   bath towel kusam robek pinggir  ;0
remot tv rusak  layar tv tidak jernih  tidak channel sctv  chanel tidak lengkap   air wastafel tidak turun  telepon tidak nyala ;0
kecewa kasur bantal tidak empuk  handuk warna putih  warna cream saking  jijik hotel bintang ;0
proses check-in  salur air wastafel  password wifi tugas front office ;0
ac mati  kamar mandi kotor  receptionis jutek  kamar ga kedap suara dengar suara dr;0
ganggu jendela kaca kamar arah jendela bukan gedung ruang  gudang   istirahat bangun pegawai masuk gudang nyala lampu pasti ganggu tidur tamu  tidak enak bayang orang kaca jendela  intip aktivitas tamu ruang  saran mending jendela tutup  inap kali ac mati  pegawai tangan  beda hotel  pegawai tidak ramah  alam inap hotel ;0
proses check in nya  baik kamar semut;0
harga segitu fasilitas aja mahal  design hotel emang oke banget foto  breakfastnya tidak banget  parkir mobil lecet pakai valley  orang hotel tidak bilang  sadar pulang   kamar banget  ah pokok kapok deh;0
bagus  catat bersih kamar  bekas bulu mata tamu buang;0
sempurna parkir kecewa  tambah hotel sewa hajat  tunggu valet parking jam lbh ;0
kamar toilet kotor kayak lumut nya  breakfast standart nothing special and interest  model hotel unik tidak rekomended hotel  jalan akses nya sempit sekolah;0
bersih senang  tamu inap tidak rokok kamar non smoking ;0
layan ramah  kamar bersih sayang booking kamar double bad pas hotel kamar kasih kasur kecil kecewa ;0
layan muas  akses aja  ngga kendara kudu jalan arah lift lobby lantai;0
tidak milik parkir khusus hotel  kamar berisik bahan hibur malam  ac dingin pelihara  tidak makan  bersih ;0
check in kartu akses gak fungsi jd hrs bolak ganti kartu masuk kamar ;0
salah staf hotel ketuk pintu keras pm takut sebab tidur tidak mes apa  ketuk pintu telepon resepsionis pintu periksa ;0
layan baik  mes makan dr jam  -  tidak kunjung  tunggu jam suruh cancel receptionist;0
resepsi nikah suncity  booking kamar basecamp tinggal turun lift resepsi  check-in kamar ac tidak dingin  ganti kamar tp tidak langsung ganti argumen orang nya  kru makeup   debat ganti kamar  mbak resepsionis nya sopan ;0
instagramable banget  kurang denger bising suara kamar belah  hair dryer  jalan kesatria summerbird gelap malam  terang  kesan seram ;0
parkir sempit  ac tidak dingin  pintu kamar mandi tidak tutup  handuk bau  layan check-in basah kuyup hujan  tidak lift tangga lantai;0
shower toilet rusak  buang air mampet  room card error  lift  parkir sempit  ac rusak  air tidak panas  layan resepsionis nya kacau  bad hotel for holiday with big family;0
sarap orang dewasan baby  baby tidur izin jaga depan bungkus kamar  bungkus jaga tegur malu tamu  ijin ngeyel  temu teman alas tidak ;0
menu makan pes variatif sen makan hotel makan deh ;0
kamar sempit pengap  barang foto tidak  tidak sesuai gambar   kamar mandi bau busuk  layan tidak ramah  air mati  parah mati mandi bilas sabun  air mati  nyala telefon  kamar dilantau jalan tidak lift  musik gedung belah ganggu dengar pagi  chanel tv gambar tidak  tidak sendal hotel  ac tidak dingin  handuk ganti kumal  kecewa;0
overall bagus kelas bintang  parkir susah acara hotel  hotel makan harga kaki bintang ;0
lokasi strategis  pusat kota  bersih kamar mandi  shower kamar mandi rusak  layan check-in ramag ;0
senang tinggal anak hotel makan alam jerapah taman safari ;0
 tinggal keluh istri tidak jaring internet lambat sempurna;0
selesai check-in nain kamar  card tidak fungsi buka kamar  kecewa;0
lokasi pusat kota posisi parkir susah  bersih kamar mandi  handuk bau tidak kering ;0
overall  lokasi nya lantai sulit  breakfast  kamar ac nya dingin ;0
customer expektasinya customer beda hotel;0
bersih kamar tidur kamar mandi  toilet tidak serta alat siram  bersih toilet shower mandi  kamar mandi basah;0
jalan masuk gang sempit  kamar mandi jorok  sprei noda geli lihat udah cuci ;0
furniture tua  ac rusak  lampu remang  keycard rusak  it s not too worth the price  menu sarap kecewa ;0
bersih  furniturenya model banget  reta tembok tangan  ac nya berisik  breakfast bervatiasi  aja ;0
wifinya jelek hotel bintang kamar executive tidak akses apa internet inap sana  slow respon adu;0
muas lokasi parkir seram rasa bau  dr jlur parkir motor loby putar  unjung  bingung ;0
service log in nya  kartu akses suka error  kamar mandi nya awat  genang air turun nya  wifi tidak fungsi;0
suami kali bal  pesan go-car bandara hotel  driver go-car nya bingung hotel kesasar tanya orang  check in tunjukkin kode booking aplikasi  resepsionis ramah langsung tau booking  check in nya tidak pake  bentar doang tunjukkin ktp langsung kasih kunci kamar sudut lantai  kamar  sudut remang  langsung rebah tidur  spreinya lembab jam kamar tidur  suara jatuh gitu air ac nya  ac nya bocor jatuh bawah lantai banjir  keset kamar mandi lebar tipis kena air kamar mandi aja udah basah banget gitu  alam  udah ke- hotel inap situ ;0
 respon lambat jadi emergency  breakfast  isi sosis   variasi menu   quality control;0
 handuk mandi laundrynya tidak kering timbul bau tidak senang kamar mandi kamar tidur bau  reseption ditelp  reseption tidak jaga   makan pagi tunggu gas dapur habis ;0
bau udara kamar mandi enak rada bau pete  type kamar  lebih good;0
fasilitas service tidak sesuai bintang  layan  ulang  check-in jam tinggal jam  cek check-in bau rokok  tugas ramah  sunset road samping krisna ;0
taksi mangkal cek  kemarin taksi nakal bandara ;0
muas  selimut bau bekas tidak pakai  wifi payah  untung lokasi mudah akses internet seluler ;0
hotel unik  kecewa ukur kamar  selang kloset belah kiri sulit guna  air panas fungsi  bau kamar aneh bau kayu design konsep kamar unik bagus  breakfast memililih english breakfast  recommended breakfastnya  wifinya trouble tidak akses  cocok travelling teman rekomendasi family trip butuh nyaman;0
jalan hotel sulit parkir mobil  tp cocok backpacker motor  bersih seprai selimut  lembab ;0
lumayan hari  proses check-in  kamar mandi awat  karpet lusuh  sarap variatif  tidak sedia real anak saji masakan telur ;0
suka sm kamar  romantis  betah deh  ganggu lemari pakai rusak  d ganti aja minimal ;0
jorok  lengkap kamar mandi tidak  susah  barang hilang  belit ketemu  never come back to this hotel ;0
bersih ruang kamar jelek  karpet jorok tidak di-vacuum  lengkap kamar mandi sabun wastafel tidak  kamar group booked   sabun wastafel harga tidak tidak kamar  minta tidak antar  tunggu esok hari housekeeping  cek out  barang tinggal kamar  telp  bilang tidak  telp ulang kali barang kamar  aku temu barang  definetely never go back to this hotel ;0
tidsk sesuai foto nya  kamar lembab  sprei kotor  selimut nya pakai bikin gatel  colok listrik aja  pokok kapok inap ;0
overall not bad  lumayan wisata kuliner  karpet toiletries-nya ;0
hotel simpang tinggal jalan kaki  kuliner jalan hotel  perhati tamu  next time inap ;0
 kecewa bagi area parkir  manajemen bekerjasama duduk kelola parkir bekerjasama hotel   customer tidak biaya tambah parkir  hotel tanggung biaya parkir pemuda duduk  tidak mas harga naik tamu tidak berurusam area parkir;0
proses check-in lancar nyari tugas  ruang  kamar sebel antar tugas  tidak bawa barang  ruang kamar bagus awat usia hotel  wifi jelek banget  menu sarap variatif ;0
x inap  kalix q inap kq banget  kamar suram  cahaya lampux terang ;0
kamar lumayan luas  kebersihankebersihannya  perhati bersih  debu jaring laba laba pintu  akses parkir motor  baik buat jalur pintas tidak mutar tamu hotel  akses wifi internet putus koneksi  youtube susah akses sering loading alias bufeer  lebih not bad ;0
lokasi bagus bagus tidur bantal kamar mandi cenderung basah layout ;0
inap strategis kota  mana  makan inap jam ;0
kemarin tidak breakfast  resepsionis traveloka tidak breakfast  gk syarat mw breakfast  nambah  salur buang air mampet;0
kamar bersih  sarap beda  tidak enak kamar susah turun bawa ortu ;0
cek out time tidak diberitahu jam  tidak konfirmasi  barang ready cek out  kamar jam langsung kena charge   no hp catat reception  hubung barang keluar titip reception  uang sih tidak kesel ;0
kunci kamar error kali bolak-balik receptionis  staf nya ramah nyaman  lorong hotel bau rokok sengat ;0
alar kamar   tidak lift  hamil  tidak respon kelola  kecewa berat  tidak sesuai harga ;0
handuk ganti krn sobek breakfastnya menu sama kmr tdk kedap suara berisik untuk lokasi oke krn belah krisna  ;0
sulit sambung wifi kamar  kursi ruang tirai jendela kamar mandi milik titik kotor  jamur ;0
harga kamar tidak sesuai tempat  kamar mandi kotor  selimut bau  sarap tidak menu  viewnya sih lngsung danau toba;0
extend  overall bagus lihat semarang lantai ;0
buruk  hr disna  kl bkn lanjur psn hotel tidak mw inap sana  bersih  sprei tidak ganti  kamar mandi bau ulatnyaa  reseptionistnya ramah tanggung jwb  kamar bocor pd hujan lebat kamar banjir bed  parkir mobil sempit  tidak bagi parkir pokok  kl mw br parkir bkn libur keluarga dunk nama  not recommended ;0
jangan harap pandang jendela tinggal  ruang tematik  nikmat sarap pagi  dengar suara suara ;0
ok cuman hotel lantai makan turun buru ;0
pintu rusak  air netes pintu kamar belah  malam suara kursi seret gara-gara kafe ;0
bukan buruk istirahat  lampu redup kamar paksa apa istirahat ;0
endong anak tidur  suami bongkar koper mobil lobby tidak bukain pintu  usaha dorong pintu lumayan berat tunggu suami selesai turunin barang masuk  lift turun tamu  pagi lift  tamu turun breakfast  kamar mandi sempit  makan  staff layan ramah sangat ;0
kamar tidak sesuai ekspetasi kecil baby lantai ken biar liat kembang api  layan lokasi strategis banget pusat kota  yg sarap nya pas tidak enak nasi putih kaya air  pero boso jowone  sayure sedap ;0
sayang renang pake baju renang  tidak pake kaos celana pendek  tidak bawa nya  lift lantai belah kiri susah pakai turun  resepsionis good looking ;0
lift nya spooky  tap lantai kamar tuju  tidak  lantai kosong hun ;0
hotel  kamar  kolam renang  pandang pantai  kesini lombok ;0
transit lumayan  malam nyaman  selimut kotor  sarung bantal kotor  lantai lengket;0
tunggu jam masuk kamar  dg alas kamar bersih tamu check out batas tenaga room boy  alami jadi  tempat  jam  kamar kunci tidak buka pintu aktif resepsionis  turun lt  ;0
debit air kamar mandi  tidak mandi  baik;0
kamar nyaman banget  suara ac berisik air panas tidak nyala  manggil engineer ;0
bising  ranjang jelek  kamar belah ramai  tembok tipis  teko bocor  sprei bau bantal bau ;0
kamar lumayan  bau rokok lantai lantai bawah kolam renang  suara air dengar kamar ngeri gitu  takut pecah kolam renang  thank you layan ramah ;0
bersih kamar buruk  temu bekas tissue kertas sampah laci  debu meja;0
air tidak alir lt kran air bocor dlt  mohon baik paksa tidak mandi ;0
kecewa layan  kali kompain ac tidak dingin  tidak respon  pas telpon iya iya aja ;0
muas  kemarin kamar sempit  pesan via traveloka kamar standar luas  kemarin sempit kamar lift ;0
nyaman sih  view kamar aja bikin gak asik gak pandang  kedap suara ;0
fasilitas ok pegawai sopan temu tamu  cuek sapa ;0
kamar kesan mistis interior nuansa gelap  hitam  istirahat nyaman suara berisik jalan raya dengar kamar ;0
breakfast nya enak isi penuh jam pagi  kasur;0
bagus layan  kamar connecting suara kamar belah dengar  kamar belah berisik  anak bangun berisik kamar belah ;0
nyaman hotel nya  strategis  kebersihab hotel okey  tp mohon perhati mslh sarung bantal handuk  yg wrn nya hitam  klo bs gnt yg dn tdk kotor  cuci pake mutih  sekian trimakasi ;0
sumpek  kamar bau  air bau  ventilasi udara  jendela gede gaban  pas masuk resepsionis semprotin wangi ruang ;0
hotel strategis kawasan simpang  parkir hotel penuh parkir hotel  kali mati lampu malam;0
gw sekian kali nya inap disni  over all banget nya  kali gw bilang wifi tidak bagus banget jelek turun tidak jls tuh wifi  kamar belah berisik ampun maenin bell sm tutup pintu berisik mampus  kamar nya tidak kedap suara  donk layan ditingkatin ;0
kelas bintang gak sesuai kelas  kloset kamar mandi keluar bau  handuk sarung bantal ganti noda - noda ruang sumpek  letak pusat kota hotel bintang ;0
harga murah layan tidak murah  yogya inap  mantap ;0
br check-in tidak mati lampu smp jam tidak genzet  gelap gulita kamar  panas  ac tidak nyala  upgrade kamar mesti rb  next time tidak kesini ;0
been here times  tidak kecewa  tidak resto hotel  hotel warung mall  inti tidak susah cari makan pagi siang malem  saran sepeda motor kesini parkir mobil batas  overall tidak pd hotel ;0
sayang kamar mandi tidak kunci  design pintu kamar mandi tidak kunci  mandi mesti jaga pintu buka  pintu tembok bau kamar mandi masuk kamar  adu receptionis respon design pintu kamar mandi tidak pasang kunci  oke oke ;0
oke  sarap variasi tidak full karbo  ikan fillet jangan duri  thank you ;0
kecewa  ekspektasi  jalan sempit  sepi masuk  susah parkir mobil  tidak hotel  layan buruk ;0
kamar mandi  shower pintu biar air tidak banjir kamar mandi mandi  hair dryer ;0
bersih jaga bau rokok  front office tidak terlbih customer smoking tidak  langsung room smoking ;0
hotel budget sih  deket mana susah nyari makan  sayang kamar rada pengap bau  sarung bantal kusam ;0
hotel pusat kota   jam ramai  makan sekitar hotel siip  komplit ;0
pesan kamar tiga nama  saudara  late check in  langsung meja receiption suruh tunggu  bingung resepsionis telefon konfirmasi saudara  ganggu istirahat  telefon x kamar  masuk kamar baju bekas orang kamar mandi kamar bau asap rokok serangga  telefon staff nya bersih lumayan cepat si responnya ;0
kamar  inap malem  room service aqua kasih botol  handuk tambah anak besok pagi handuk ambil;0
parkir sempit  mobil paksa pake vallet ribet  check-in nunggu jam  pinjem sajadah tidak dateng-dateng;0
lokasi strategis dukung urus kota  benah cat kamar cat  bekas bekas kaki benda tumpul warna cat nya pudar ;0
kamar nya kecewa  harga dinaikin sedkit tidak masalh  or berfikir kamar standart  diletakin paviliun  kecewa;0
kamar sempit  ga sliper  breakfast variasi  handuk udh sobek set up over all lumayan;0
lantai kotor sarang laba  pintu rusak lemari bau tidak;0
layan  recepcionist salah kunci kamar  kasih kamar orang  kunci tidak buka  bolak turun tukar kunci kamar tidak minta maaf layan ;0
ruang kotor  kopi panas kotor  tidur kotor  bocor air kamar mandi  bau keri  gila ;0
aroma kamar nyengat rokok terang nonsmoking room  toilet bau  sarap hambar  layan staff;0
salur air kamar mandi sumbat  lantai licin  shower tidak pintu kaca mandi lantai shower basah  housekeeping berisik  salur tv chanel ;0
bersih hotel bagus  kasur bekas rokok  dinding kamar mandi kelupas  sudut kamar semut  nyaman ruang tidak bau  tidak handuk  layan standar  lokasi tgh cbd bantu tidak convenience store lokasi  pakai uber gojek ;0
ganggu dgn tamu hotel kamar belah yg berisik malam inap sana  maintenancenya perhati  kemarin kaca lemari baju yg berat jatuh timpa saudara  lebih ;0
lokasi sulit gedung toko  kamar  air  tidak panas air ;0
kamar golong sempit  tidak kedap suara  istirahat nyaman suara kamar belah  ranjang nyaman ;0
sarap makan tinggal isi telat tinggal sisa-;0
lokasi strategis simpang  rs telogorejo  ac kamar dingin  harga murah  breakfastnya  recommended ;0
tanggal juni  keluarga inap simpang residence  pilih pilih hotel lokasi simpang warung pkl  pilih bayar maleman tidak tidur  inap kamar  kamar pengap  bau binatang  handul coklat semi hitang bukan warna handuk kayak keset kaki warna asli putih  tanda handuk udah atao kotor   serta anak istri sibuk usir kecoa drpada istirahat  pengap  bau minim ventilasi problem dingin kayak fungsi als tidak dingin  berfiirlah ulang inap  kamar pilih lantai  makan enak makan pinggir jalan drpada jatah hotel  good luck ;0
bagus  kamar mandi pengap banget  wastafel  y bocor  omg  manatb servicenya  balang disni layan for me using english and i really like it   ;0
muas  puas banget  kamar mandi kecoak  kamar mandi kecoak  kamar mandi bau  lantai debu  terang gelap  lokasi masuk gang  ujung  taruh villa layak  air panas pelan  pasti tidak hotel ;0
senang pusat kota depan persis oleh khas semarang  breakfast lumayan  emang breakfastnya  kolam renang bagus pandang kota  lift aja tunggu lift hadeh menit or turun ;0
 inap kamar no bed tidak nyaman  rubah posisi tidur timbul suara aneh  matras lengkung  pegas nya rusak   ;0
nyaman kamar smoking room  kamar no smoking kemarin smoking room  sisa asap rokok cium masuk kamar  atur bau tidak sengat  tq;0
masuk receptionis nakutin gitu hotel  liat kamar obat rada takut  liat kolam renang  gradia hotel kereen kamar  tidak nyesel pilih kamar family;0
restoran layan  tidak hampir duduk pesan makan tugas acuh  makan bilang tidak pedas pedas  tidak pedas tidak nasi goreng mie goreng  langsung fibikin pedas  daging sup iga keras tidak makan  kapok deh ngajak saudara bukber restonya ;0
bersih oke  breakfast oke  suara kamar belah masuk berisik aja ;0
harga segitu gak worth it  mending tinggal kostan  brt  wifinya gak  alat mandi gak lengkap  pake deposit  bagus makan samping  kapok ;0
muas  inap bawa kendara pribadi tidak  ingat tidak lupa beban parkir jam ;0
layan  hotel  bersih standar la  harga la;0
nan;0
pesan traveloka deluxe king bed  tempat kasih standart room twin bed alas  ruang tidak redam  tidur ganggu orang bicara keras orang jalan  tau budget hotel  jangan;0
kali nemuin hotel pas breakfast absen  tamu gak  kamar mandi pengap cenderung bau  cs susah senyum  satpam  mentang tidak bawa mobil dicuekin  kamar ujung malem bunyi kelutuk kayak suara tikus  ganggu banget  orang ;0
kali nya inap  check-in tunggu  layan antar handuk  tunggu buka pintu buka pintu  kamar mandi  marah  pulang  lift dadak error  dr lantai turun tidak  lift langsung turun b drastis lantai  untung pintu lift buka  lift turun lantai tidak tangga darurat  kali kecewa  moga depan ;0
hotel budget pas hotel transit  sarap sesuai harga  lokasi jalan raya  tidak bising  hotel taman main anak ;0
kamar bersih  breakfastnya enak  pintu wc nya buat dr full kaca  kemarin kamar pintu wcnya buka tutup pintu berisik  wifi lantai masalah tidak login  overall not bad harga;0
harga segitu kalah kualitas amar harga bawah  kamar bau  ac tidak fungsi optimal  sabun sampo tidak sikat gigi pasta  tidak da sandal hotel;0
resepsionis jam  check-in jam subuh resepsionis yg layan  fasilitas kamar tidak lengkap  minum  cangkir  kamar dua  tidak sikat pasta gigi  sandal hotel ;0
 enak  bersih  lokasi strategis  kamar berisik suara   gludak gluduk    ganggu tidur  ;0
letak hotel strategis pusat belanja ato wisata  istirahat tenang karrna tidak ganggu pusat ramai cafe bar  tagih inap  sky pool nya mantaps ;0
cek-in tunggu koneksi traveloka lihat data  booking kamar tidur double bed diksh single bed tunggu kamar siap  kamar siap handuk  kecewa sarap makan ;0
nyaman  kolam renang hotel liat view denpasar  pusat oleh bank  mana gampang  tinggal ikutin angin hembus aja ;0
tinggal beda jalan bal  a recidence baik  kunjung bal   mes makan  sarap tidak komentar apa ;0
terima kasih h-boutique hotel by prabhu  bantu ktp tinggal  ac dingin wifi tidak;0
legreen suite baik restaurant orang inap tidak sulit cari makan  cuacu hujan   tolong tinjau   thank u;0
lokasi hotel strategis kota  lengkap mandi ga lengkap  air showernya dingin sekali panas panas banget  d kecilin panas tetep panas banget  kasih kamar yg view jendela atap genteng;0
 perhati mandi pasta gigi siap tidak sabun  thanks  ;0
aja nginep  lokasi aja yg bagus  breakfast aja  kamar tdk awat  handuk sdh usang bolong hmpr spt keset  tdk wifi  tdk tv kabel  cm tv lokal aja krg lbh chanel  suara berisik spt bor blender yg getar dinding kmr yg atas lounge  telp operator tdk prnh angkat  jamin kunci rb mahal  lgkp sdh derita;0
lokasi strategis  kamar lumayan nyaman  layan bagus  kurang alat mandi lengkap  handuk kotor  ac dingin sarap variasi ;0
pas fo tidak stand by  tunggu  sprei kasur bantal kotor warna kusam bolong  tidak sikat gigi layak hotel bintang  ac kamar tidak dingin  siar tv gambar buram  kamar sempit tidak jendela  lokasi strategis ;0
bagus minggu pagi ganggu musik keras salah toko oleh belah hotel;0
breakfast  sabun susah keluar  tidak kamar kamar seduara  air  bilang air nyala ;0
tembok rada kotor  handuk kotor  handuk tidak anter  besok pagi handuk eh habis ;0
lokasi bagus daerah macet  harga lokasi kualitas kamar kecewa  foto  ganti sarung bantal dekil kotor  selimut dekil tidak ganti tidak ganti ;0
check in tidak handuk lengkap mandi  hubung x bilang sebentar tunggu jam tidak  hubung x  antar sebentar jam gatal pengin mandi tunggu jam  hubung x nada kecewa  sop lengkap mandi x;0
kamar nyaman kamar mandi lantai kerak dinding kotor jendela kamar tidak tutup rapat aktivitas kamar akan;0
air kamar mandi debit  ac dak dingin  breakfast  harga  perhati ac air kamar mandi;0
dijakarta jam pagi kereta bangunkarta  hotel jam pagi tunggu jam check-in  jam istora senayan mndukung indonesia juara dunia bulutangkis alhasil bersih wastafel  thanks clay hotel;0
sarap siang jam  pesan sarap jam pagi receptionis besok pagi tidak sedia tugas pagi sore alas tidak dikonfimasi tugas shift  alat minum coklat penuh endap kopi bekas gelas ;0
ob nya sembarang masuk kamar sih   padahal check-in nya  tidak koreksi check-in;0
kecewa  murah banget hotel acak acak  ngga kabar renovasi  lorong gelap  horor;0
 kaget renov an  debu  kotor  ruang kamar pengap  kotor  serangga  nuansa hotel tua ;0
komentar  nya pemberitahuan hotel proses renov  pas tim kesini suasana hotel sepi tidak inap  gelap  layan ramah ;0
layan bagus  cma kamar bau cat  cat  bagus lift nya lantai;0
bau debu  sih ulang kamar mandi  sikat wc  fasilitas tua  delux room lemari es gembok  ga fungsi  pajang doank;0
tdk terang bed single double  hotel renovasi bnyk debu  semen   selimut kotor bercak  moga aware lg tamu yg inap   lebih close room yg renovasi;0
tidak makan tidur  bangun jam pagi sarap nasi  buruk ;0
pusat kota fasum  kamar nyaman okok  handuk putih  kucel   night live music kenceng tidak redam  bikin bising tidak tidur;0
 ac panas  req non smooking room  kasih kamar smooking room  bekasabu rokok lantai  bantal lusuh  kamar bau rokok  amat kecewa  tidak inap ;0
mall  sarapany enak pilih  sauna ny panas ny ny;0
matras bed keras banget  seni kamar cek out sore konfirmasi  kunci tidak  turun konfirm resepsionis  makan baik  roti keras ;0
